CustomerID;FirstName;LastName;EmailAddress;LocationCity;LocationState;LocationCountry;Gender;AgeGroup;CustomerType
7070;Laura;Garcia;laura.garcia7070@example.com;New York;IDF;France;Male;35-44;New
7071;Emily;Garcia;emily.garcia7071@example.com;New York;ON;France;Female;45-54;VIP
7072;Emily;Garcia;emily.garcia7072@example.com;London;ENG;Canada;Other;18-24;VIP
7073;John;Brown;john.brown7073@example.com;Paris;NY;France;Male;18-24;New
7074;John;Garcia;john.garcia7074@example.com;Toronto;NY;Germany;Female;18-24;VIP
7075;Chris;Davis;chris.davis7075@example.com;Toronto;TKY;USA;Other;55-64;VIP
7076;John;Brown;john.brown7076@example.com;Berlin;ON;UK;Male;55-64;VIP
7077;Jane;Williams;jane.williams7077@example.com;London;ON;USA;Male;65+;Returning
7078;Emily;Brown;emily.brown7078@example.com;Tokyo;BE;Germany;Female;55-64;Returning
7079;Jane;Doe;jane.doe7079@example.com;Tokyo;ENG;Canada;Female;65+;New
7080;Laura;Doe;laura.doe7080@example.com;New York;ENG;USA;Female;18-24;New
7081;Laura;Doe;laura.doe7081@example.com;Tokyo;TKY;UK;Other;45-54;New
7082;David;Brown;david.brown7082@example.com;Sydney;TKY;Japan;Male;45-54;Returning
7083;David;Brown;david.brown7083@example.com;Paris;TKY;Germany;Female;65+;VIP
7084;David;Smith;david.smith7084@example.com;Sydney;NSW;France;Male;25-34;Returning
7085;Laura;Davis;laura.davis7085@example.com;Tokyo;NY;Japan;Female;25-34;Returning
7086;Chris;Garcia;chris.garcia7086@example.com;London;ON;USA;Other;25-34;Returning
7087;David;Williams;david.williams7087@example.com;Paris;IDF;USA;Other;18-24;Returning
7088;Peter;Doe;peter.doe7088@example.com;Paris;BE;France;Female;55-64;VIP
7089;Laura;Garcia;laura.garcia7089@example.com;Paris;IDF;Australia;Female;25-34;VIP
7090;Jane;Miller;jane.miller7090@example.com;Tokyo;IDF;USA;Female;55-64;New
7091;Sarah;Garcia;sarah.garcia7091@example.com;Toronto;BE;USA;Other;25-34;New
7092;John;Garcia;john.garcia7092@example.com;Tokyo;TKY;USA;Other;55-64;Returning
7093;Chris;Smith;chris.smith7093@example.com;Paris;TKY;France;Other;55-64;VIP
7094;Laura;Davis;laura.davis7094@example.com;Paris;ON;Japan;Male;55-64;Returning
7095;Sarah;Smith;sarah.smith7095@example.com;New York;BE;Japan;Male;25-34;VIP
7096;John;Jones;john.jones7096@example.com;Paris;BE;USA;Male;25-34;Returning
7097;Sarah;Garcia;sarah.garcia7097@example.com;Toronto;NSW;USA;Female;25-34;Returning
7098;Jane;Williams;jane.williams7098@example.com;Toronto;ENG;USA;Other;45-54;Returning
7099;David;Garcia;david.garcia7099@example.com;Berlin;ON;Germany;Male;35-44;Returning
7100;Sarah;Doe;sarah.doe7100@example.com;Paris;BE;USA;Male;25-34;Returning
7101;Peter;Jones;peter.jones7101@example.com;Paris;NY;Japan;Male;45-54;VIP
7102;John;Doe;john.doe7102@example.com;Berlin;ENG;USA;Male;18-24;VIP
7103;David;Davis;david.davis7103@example.com;Berlin;BE;Germany;Female;25-34;New
7104;Jane;Miller;jane.miller7104@example.com;Berlin;ENG;Japan;Other;45-54;New
7105;Peter;Garcia;peter.garcia7105@example.com;Toronto;ENG;UK;Male;18-24;VIP
7106;Chris;Smith;chris.smith7106@example.com;Toronto;NSW;Canada;Female;25-34;Returning
7107;Peter;Miller;peter.miller7107@example.com;London;NY;France;Other;45-54;Returning
7108;Chris;Doe;chris.doe7108@example.com;New York;IDF;Australia;Other;55-64;New
7109;Sarah;Davis;sarah.davis7109@example.com;Sydney;IDF;USA;Female;65+;New
7110;Laura;Garcia;laura.garcia7110@example.com;Toronto;NSW;Japan;Female;55-64;Returning
7111;David;Jones;david.jones7111@example.com;Berlin;NY;Japan;Female;18-24;New
7112;David;Garcia;david.garcia7112@example.com;Tokyo;NY;Australia;Female;45-54;VIP
7113;Emily;Garcia;emily.garcia7113@example.com;Paris;ENG;USA;Other;55-64;VIP
7114;John;Jones;john.jones7114@example.com;Tokyo;ON;Germany;Male;35-44;VIP
7115;Jane;Miller;jane.miller7115@example.com;Sydney;TKY;France;Male;35-44;New
7116;Sarah;Davis;sarah.davis7116@example.com;Berlin;NY;France;Female;45-54;VIP
7117;Laura;Smith;laura.smith7117@example.com;Paris;NSW;UK;Male;35-44;New
7118;Jane;Jones;jane.jones7118@example.com;London;BE;UK;Male;55-64;Returning
7119;Jane;Garcia;jane.garcia7119@example.com;Berlin;ON;Germany;Female;65+;VIP
7120;Laura;Brown;laura.brown7120@example.com;Paris;BE;Japan;Male;45-54;New
7121;David;Garcia;david.garcia7121@example.com;New York;NSW;Australia;Male;55-64;Returning
7122;Laura;Brown;laura.brown7122@example.com;London;IDF;France;Other;25-34;New
7123;John;Jones;john.jones7123@example.com;London;NSW;Australia;Other;45-54;Returning
7124;Laura;Smith;laura.smith7124@example.com;Paris;BE;Canada;Female;65+;Returning
7125;Peter;Brown;peter.brown7125@example.com;Tokyo;TKY;France;Male;65+;New
7126;Jane;Brown;jane.brown7126@example.com;Berlin;IDF;Australia;Male;45-54;New
7127;Jane;Davis;jane.davis7127@example.com;Toronto;NY;Japan;Male;18-24;New
7128;Chris;Jones;chris.jones7128@example.com;Berlin;ENG;UK;Male;65+;VIP
7129;Laura;Miller;laura.miller7129@example.com;Sydney;TKY;UK;Female;18-24;VIP
7130;Peter;Davis;peter.davis7130@example.com;Sydney;ENG;France;Female;25-34;VIP
7131;Peter;Doe;peter.doe7131@example.com;Sydney;BE;Canada;Other;45-54;New
7132;Jane;Doe;jane.doe7132@example.com;Toronto;IDF;France;Other;65+;VIP
7133;Chris;Smith;chris.smith7133@example.com;Sydney;NSW;USA;Other;55-64;Returning
7134;Jane;Doe;jane.doe7134@example.com;Paris;ON;Australia;Other;25-34;New
7135;John;Doe;john.doe7135@example.com;Toronto;IDF;Japan;Other;55-64;Returning
7136;Peter;Doe;peter.doe7136@example.com;Berlin;IDF;France;Female;35-44;VIP
7137;Laura;Garcia;laura.garcia7137@example.com;Toronto;ON;USA;Other;35-44;New
7138;Emily;Doe;emily.doe7138@example.com;Sydney;ON;USA;Male;45-54;Returning
7139;Peter;Smith;peter.smith7139@example.com;Sydney;ON;Japan;Female;35-44;VIP
7140;Peter;Doe;peter.doe7140@example.com;Paris;TKY;Australia;Male;25-34;New
7141;Peter;Garcia;peter.garcia7141@example.com;New York;IDF;Germany;Other;65+;VIP
7142;Peter;Smith;peter.smith7142@example.com;Toronto;BE;France;Female;45-54;VIP
7143;Emily;Miller;emily.miller7143@example.com;Paris;NY;UK;Other;45-54;Returning
7144;John;Davis;john.davis7144@example.com;Toronto;TKY;Australia;Female;25-34;Returning
7145;John;Miller;john.miller7145@example.com;Paris;NY;UK;Other;45-54;VIP
7146;John;Doe;john.doe7146@example.com;Toronto;IDF;Japan;Male;25-34;New
7147;Sarah;Brown;sarah.brown7147@example.com;Tokyo;NSW;France;Male;25-34;Returning
7148;Peter;Miller;peter.miller7148@example.com;Sydney;IDF;Germany;Other;18-24;New
7149;Chris;Garcia;chris.garcia7149@example.com;Paris;ON;France;Other;18-24;Returning
7150;Jane;Smith;jane.smith7150@example.com;Berlin;NSW;UK;Female;18-24;New
7151;John;Smith;john.smith7151@example.com;Paris;BE;USA;Other;45-54;New
7152;Peter;Garcia;peter.garcia7152@example.com;Berlin;IDF;Australia;Other;65+;VIP
7153;Emily;Jones;emily.jones7153@example.com;Sydney;IDF;USA;Female;25-34;VIP
7154;Sarah;Smith;sarah.smith7154@example.com;New York;NY;Germany;Male;25-34;Returning
7155;Peter;Williams;peter.williams7155@example.com;Tokyo;TKY;Germany;Female;35-44;Returning
7156;Peter;Smith;peter.smith7156@example.com;New York;NY;Germany;Male;18-24;New
7157;Chris;Williams;chris.williams7157@example.com;Sydney;ENG;Germany;Female;45-54;VIP
7158;John;Garcia;john.garcia7158@example.com;Tokyo;NSW;UK;Male;65+;New
7159;Peter;Brown;peter.brown7159@example.com;Sydney;TKY;Australia;Female;35-44;New
7160;Jane;Brown;jane.brown7160@example.com;Berlin;ON;USA;Female;45-54;New
7161;Chris;Jones;chris.jones7161@example.com;Sydney;BE;Canada;Other;25-34;VIP
7162;John;Miller;john.miller7162@example.com;Berlin;IDF;France;Female;18-24;New
7163;Laura;Davis;laura.davis7163@example.com;Paris;TKY;France;Male;18-24;VIP
7164;John;Miller;john.miller7164@example.com;Berlin;NSW;Australia;Other;45-54;New
7165;Jane;Miller;jane.miller7165@example.com;Sydney;ON;France;Male;45-54;VIP
7166;Sarah;Brown;sarah.brown7166@example.com;Toronto;ENG;USA;Other;65+;Returning
7167;Chris;Davis;chris.davis7167@example.com;Toronto;BE;Australia;Other;25-34;Returning
7168;John;Williams;john.williams7168@example.com;Toronto;NY;Germany;Other;55-64;Returning
7169;Jane;Brown;jane.brown7169@example.com;London;TKY;UK;Male;65+;VIP
7170;Emily;Williams;emily.williams7170@example.com;Sydney;BE;Japan;Female;65+;VIP
7171;Laura;Brown;laura.brown7171@example.com;Sydney;ON;Australia;Other;45-54;New
7172;Peter;Garcia;peter.garcia7172@example.com;New York;NSW;UK;Male;35-44;VIP
7173;Jane;Doe;jane.doe7173@example.com;Tokyo;IDF;Japan;Female;35-44;VIP
7174;Laura;Smith;laura.smith7174@example.com;Berlin;NY;Canada;Male;25-34;VIP
7175;Sarah;Brown;sarah.brown7175@example.com;Paris;IDF;Germany;Female;18-24;VIP
7176;Chris;Smith;chris.smith7176@example.com;Tokyo;IDF;Australia;Female;45-54;Returning
7177;John;Garcia;john.garcia7177@example.com;Paris;BE;Germany;Other;55-64;VIP
7178;Emily;Davis;emily.davis7178@example.com;Sydney;NY;Canada;Female;18-24;New
7179;Emily;Miller;emily.miller7179@example.com;Sydney;BE;Germany;Male;18-24;New
7180;Jane;Miller;jane.miller7180@example.com;New York;TKY;Canada;Female;65+;VIP
7181;Laura;Miller;laura.miller7181@example.com;New York;IDF;UK;Other;65+;VIP
7182;Sarah;Miller;sarah.miller7182@example.com;London;ON;France;Other;35-44;New
7183;Sarah;Davis;sarah.davis7183@example.com;Toronto;BE;Australia;Female;45-54;Returning
7184;David;Brown;david.brown7184@example.com;Berlin;IDF;Australia;Female;45-54;VIP
7185;John;Miller;john.miller7185@example.com;Sydney;BE;Germany;Female;65+;New
7186;Peter;Davis;peter.davis7186@example.com;London;NSW;USA;Female;55-64;VIP
7187;Chris;Miller;chris.miller7187@example.com;Paris;IDF;Australia;Female;55-64;New
7188;John;Garcia;john.garcia7188@example.com;New York;TKY;Japan;Female;65+;VIP
7189;Jane;Jones;jane.jones7189@example.com;London;TKY;USA;Male;65+;Returning
7190;Laura;Smith;laura.smith7190@example.com;Paris;NY;Australia;Female;35-44;Returning
7191;Jane;Doe;jane.doe7191@example.com;New York;NSW;UK;Other;65+;Returning
7192;Laura;Garcia;laura.garcia7192@example.com;Sydney;BE;UK;Male;55-64;VIP
7193;David;Davis;david.davis7193@example.com;Paris;IDF;Germany;Other;18-24;Returning
7194;John;Garcia;john.garcia7194@example.com;Sydney;NY;USA;Other;35-44;Returning
7195;Chris;Williams;chris.williams7195@example.com;Sydney;NY;Japan;Female;35-44;New
7196;Peter;Garcia;peter.garcia7196@example.com;New York;IDF;Germany;Male;45-54;New
7197;John;Garcia;john.garcia7197@example.com;Toronto;NSW;USA;Other;45-54;VIP
7198;David;Garcia;david.garcia7198@example.com;London;ON;Australia;Male;65+;New
7199;John;Smith;john.smith7199@example.com;Paris;BE;Canada;Male;45-54;New
7200;Emily;Jones;emily.jones7200@example.com;Paris;ENG;Germany;Female;18-24;VIP
7201;David;Brown;david.brown7201@example.com;Paris;ON;USA;Other;25-34;New
7202;Laura;Miller;laura.miller7202@example.com;Toronto;TKY;USA;Female;18-24;New
7203;John;Brown;john.brown7203@example.com;Sydney;NY;Canada;Male;35-44;New
7204;Chris;Doe;chris.doe7204@example.com;London;BE;USA;Male;35-44;Returning
7205;Chris;Smith;chris.smith7205@example.com;Toronto;TKY;Canada;Female;45-54;Returning
7206;David;Doe;david.doe7206@example.com;Tokyo;BE;USA;Male;25-34;VIP
7207;Emily;Doe;emily.doe7207@example.com;New York;ON;Canada;Female;45-54;Returning
7208;John;Miller;john.miller7208@example.com;London;TKY;Australia;Female;18-24;Returning
7209;David;Williams;david.williams7209@example.com;New York;BE;UK;Female;25-34;New
7210;Laura;Jones;laura.jones7210@example.com;London;BE;Japan;Female;25-34;VIP
7211;Jane;Smith;jane.smith7211@example.com;Toronto;ENG;Canada;Female;18-24;VIP
7212;Jane;Davis;jane.davis7212@example.com;Berlin;BE;Germany;Other;35-44;New
7213;Sarah;Williams;sarah.williams7213@example.com;Sydney;ON;UK;Male;25-34;VIP
7214;Chris;Williams;chris.williams7214@example.com;Paris;ON;Canada;Female;45-54;VIP
7215;Chris;Jones;chris.jones7215@example.com;Tokyo;IDF;Japan;Male;45-54;New
7216;John;Doe;john.doe7216@example.com;Paris;NSW;Canada;Female;65+;Returning
7217;Chris;Jones;chris.jones7217@example.com;Berlin;TKY;UK;Female;25-34;VIP
7218;John;Brown;john.brown7218@example.com;Toronto;NSW;Australia;Other;18-24;Returning
7219;Peter;Brown;peter.brown7219@example.com;New York;TKY;Australia;Female;18-24;VIP
7220;Jane;Doe;jane.doe7220@example.com;Toronto;BE;Australia;Male;18-24;New
7221;Sarah;Garcia;sarah.garcia7221@example.com;Toronto;ON;USA;Other;45-54;VIP
7222;Laura;Doe;laura.doe7222@example.com;Sydney;BE;France;Other;55-64;New
7223;Sarah;Smith;sarah.smith7223@example.com;Sydney;IDF;UK;Other;55-64;VIP
7224;Emily;Williams;emily.williams7224@example.com;Tokyo;TKY;UK;Other;35-44;New
7225;Laura;Miller;laura.miller7225@example.com;Tokyo;NSW;Canada;Female;65+;New
7226;Chris;Davis;chris.davis7226@example.com;Tokyo;ENG;Japan;Male;18-24;Returning
7227;Laura;Davis;laura.davis7227@example.com;London;NSW;UK;Female;18-24;VIP
7228;Emily;Jones;emily.jones7228@example.com;Toronto;IDF;France;Male;25-34;VIP
7229;Peter;Miller;peter.miller7229@example.com;Sydney;BE;France;Other;18-24;New
7230;Peter;Brown;peter.brown7230@example.com;Berlin;IDF;USA;Other;35-44;New
7231;Laura;Smith;laura.smith7231@example.com;Sydney;IDF;Australia;Male;45-54;New
7232;David;Brown;david.brown7232@example.com;New York;BE;France;Female;35-44;New
7233;Sarah;Davis;sarah.davis7233@example.com;Toronto;BE;Japan;Male;55-64;VIP
7234;David;Doe;david.doe7234@example.com;Toronto;IDF;France;Male;55-64;New
7235;John;Williams;john.williams7235@example.com;London;TKY;Australia;Male;45-54;VIP
7236;Jane;Doe;jane.doe7236@example.com;Toronto;NY;Germany;Female;65+;VIP
7237;Sarah;Davis;sarah.davis7237@example.com;Tokyo;NSW;Canada;Female;55-64;Returning
7238;Jane;Brown;jane.brown7238@example.com;Paris;BE;Australia;Female;18-24;VIP
7239;David;Williams;david.williams7239@example.com;London;TKY;France;Other;35-44;New
7240;John;Williams;john.williams7240@example.com;Berlin;NSW;France;Other;25-34;New
7241;Jane;Smith;jane.smith7241@example.com;London;BE;Germany;Other;35-44;Returning
7242;Laura;Davis;laura.davis7242@example.com;Berlin;NY;Australia;Other;55-64;VIP
7243;Peter;Miller;peter.miller7243@example.com;London;NSW;Japan;Other;65+;Returning
7244;John;Jones;john.jones7244@example.com;Sydney;IDF;France;Female;55-64;Returning
7245;Jane;Smith;jane.smith7245@example.com;London;IDF;UK;Other;25-34;Returning
7246;David;Jones;david.jones7246@example.com;Berlin;NSW;Australia;Other;65+;New
7247;John;Miller;john.miller7247@example.com;Sydney;IDF;Australia;Female;35-44;VIP
7248;Sarah;Brown;sarah.brown7248@example.com;London;IDF;Japan;Other;55-64;VIP
7249;Jane;Williams;jane.williams7249@example.com;Berlin;ON;Germany;Male;25-34;New
7250;Emily;Brown;emily.brown7250@example.com;Toronto;NSW;Japan;Female;18-24;Returning
7251;John;Davis;john.davis7251@example.com;New York;NSW;Germany;Male;45-54;VIP
7252;John;Smith;john.smith7252@example.com;New York;BE;Germany;Male;65+;VIP
7253;David;Jones;david.jones7253@example.com;New York;NY;USA;Female;45-54;Returning
7254;Sarah;Brown;sarah.brown7254@example.com;New York;NY;France;Male;65+;VIP
7255;Laura;Doe;laura.doe7255@example.com;London;BE;UK;Female;65+;Returning
7256;John;Miller;john.miller7256@example.com;Berlin;NSW;Japan;Female;35-44;Returning
7257;Laura;Garcia;laura.garcia7257@example.com;London;IDF;France;Female;18-24;Returning
7258;Chris;Garcia;chris.garcia7258@example.com;Sydney;NY;Canada;Other;35-44;Returning
7259;David;Garcia;david.garcia7259@example.com;Sydney;IDF;USA;Male;25-34;Returning
7260;Emily;Smith;emily.smith7260@example.com;Tokyo;ENG;Germany;Other;18-24;New
7261;Emily;Williams;emily.williams7261@example.com;Paris;ENG;USA;Female;55-64;Returning
7262;Jane;Jones;jane.jones7262@example.com;Paris;BE;Germany;Female;55-64;New
7263;Jane;Doe;jane.doe7263@example.com;Berlin;NSW;Germany;Female;65+;Returning
7264;Laura;Smith;laura.smith7264@example.com;Berlin;BE;Japan;Other;35-44;VIP
7265;Peter;Davis;peter.davis7265@example.com;Sydney;BE;Japan;Other;45-54;VIP
7266;Jane;Williams;jane.williams7266@example.com;Paris;TKY;France;Male;45-54;Returning
7267;David;Smith;david.smith7267@example.com;New York;BE;UK;Male;65+;New
7268;John;Brown;john.brown7268@example.com;Berlin;NSW;France;Other;18-24;VIP
7269;Jane;Jones;jane.jones7269@example.com;London;TKY;Canada;Other;35-44;New
7270;David;Doe;david.doe7270@example.com;London;BE;France;Male;55-64;New
7271;Jane;Smith;jane.smith7271@example.com;London;IDF;Japan;Male;25-34;New
7272;Chris;Williams;chris.williams7272@example.com;Sydney;BE;Germany;Male;35-44;New
7273;Chris;Doe;chris.doe7273@example.com;London;TKY;Japan;Female;25-34;Returning
7274;John;Doe;john.doe7274@example.com;Sydney;BE;France;Other;25-34;VIP
7275;David;Davis;david.davis7275@example.com;Berlin;BE;UK;Male;55-64;Returning
7276;Emily;Jones;emily.jones7276@example.com;Berlin;NSW;Canada;Male;18-24;New
7277;Jane;Davis;jane.davis7277@example.com;Sydney;TKY;USA;Other;35-44;Returning
7278;Chris;Garcia;chris.garcia7278@example.com;Berlin;IDF;France;Female;18-24;VIP
7279;Peter;Jones;peter.jones7279@example.com;Berlin;BE;Germany;Other;45-54;VIP
7280;Sarah;Jones;sarah.jones7280@example.com;New York;NY;Canada;Female;18-24;VIP
7281;Laura;Brown;laura.brown7281@example.com;Berlin;IDF;Canada;Other;55-64;VIP
7282;Sarah;Brown;sarah.brown7282@example.com;Berlin;NY;UK;Other;25-34;Returning
7283;Chris;Garcia;chris.garcia7283@example.com;New York;BE;Canada;Female;18-24;Returning
7284;Chris;Brown;chris.brown7284@example.com;Sydney;TKY;Canada;Male;35-44;VIP
7285;Jane;Brown;jane.brown7285@example.com;Toronto;NY;Canada;Male;55-64;Returning
7286;David;Miller;david.miller7286@example.com;Tokyo;NSW;UK;Other;55-64;VIP
7287;Laura;Davis;laura.davis7287@example.com;London;NY;Japan;Other;65+;VIP
7288;Peter;Miller;peter.miller7288@example.com;Sydney;NY;Germany;Female;45-54;New
7289;Emily;Smith;emily.smith7289@example.com;Sydney;NSW;Canada;Female;25-34;VIP
7290;Sarah;Smith;sarah.smith7290@example.com;Berlin;ENG;France;Female;35-44;New
7291;John;Davis;john.davis7291@example.com;London;ON;USA;Female;45-54;New
7292;John;Doe;john.doe7292@example.com;Toronto;IDF;Germany;Female;18-24;New
7293;Sarah;Miller;sarah.miller7293@example.com;Berlin;TKY;Germany;Other;25-34;Returning
7294;Peter;Smith;peter.smith7294@example.com;Berlin;ON;France;Female;35-44;Returning
7295;Sarah;Jones;sarah.jones7295@example.com;Tokyo;ENG;UK;Female;35-44;VIP
7296;John;Garcia;john.garcia7296@example.com;London;ON;UK;Male;45-54;Returning
7297;Peter;Davis;peter.davis7297@example.com;Toronto;NY;Australia;Male;65+;VIP
7298;Peter;Smith;peter.smith7298@example.com;Toronto;TKY;UK;Male;25-34;VIP
7299;Peter;Doe;peter.doe7299@example.com;New York;BE;Australia;Male;35-44;VIP
7300;Sarah;Doe;sarah.doe7300@example.com;Sydney;NSW;UK;Other;35-44;VIP
7301;Chris;Jones;chris.jones7301@example.com;Paris;TKY;Japan;Other;35-44;Returning
7302;David;Miller;david.miller7302@example.com;Toronto;BE;Canada;Other;18-24;VIP
7303;Peter;Smith;peter.smith7303@example.com;Sydney;BE;Australia;Female;25-34;VIP
7304;Peter;Doe;peter.doe7304@example.com;Tokyo;TKY;Australia;Female;65+;VIP
7305;Laura;Brown;laura.brown7305@example.com;New York;NSW;France;Female;45-54;VIP
7306;Laura;Doe;laura.doe7306@example.com;New York;TKY;Australia;Male;55-64;VIP
7307;Sarah;Davis;sarah.davis7307@example.com;New York;BE;Canada;Other;55-64;Returning
7308;Sarah;Davis;sarah.davis7308@example.com;New York;BE;Japan;Male;65+;Returning
7309;Laura;Miller;laura.miller7309@example.com;Tokyo;ON;Japan;Female;18-24;Returning
7310;Jane;Williams;jane.williams7310@example.com;Toronto;ON;Australia;Other;45-54;Returning
7311;John;Miller;john.miller7311@example.com;Paris;ENG;France;Female;35-44;Returning
7312;Chris;Davis;chris.davis7312@example.com;Paris;IDF;UK;Other;35-44;New
7313;Laura;Williams;laura.williams7313@example.com;New York;BE;Japan;Other;18-24;Returning
